row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,is_pdays_missing,has_previous_contact,balance_shifted,log_balance,campaign_group
13892,38,management,single,tertiary,no,673,yes,no,unknown,7,may,1,-1,0,unknown,0,1,0,8692.0,9.070273383079064,1
16553,36,management,married,tertiary,no,0,yes,no,unknown,2,jun,3,-1,0,unknown,0,1,0,8019.0,8.98969370086056,3_to_4
27054,41,services,single,secondary,no,397,yes,no,unknown,20,may,15,-1,0,unknown,0,1,0,8416.0,9.038008749211576,5_or_more
32113,47,blue-collar,married,primary,no,550,yes,no,unknown,7,may,1,-1,0,unknown,0,1,0,8569.0,9.056023011591826,1
5743,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
14389,40,retired,married,secondary,no,1842,no,no,unknown,15,may,1,-1,0,unknown,0,1,0,9861.0,9.196444266784072,1
629,29,services,single,secondary,no,-287,yes,no,cellular,18,may,1,-1,0,unknown,0,1,0,7732.0,8.953252164609035,1
9193,32,management,married,tertiary,no,2213,no,no,cellular,29,jan,2,154,7,failure,0,0,1,10232.0,9.233373071086755,2
33253,27,student,single,unknown,no,2183,no,no,cellular,5,feb,3,-1,0,unknown,0,1,0,10202.0,9.230437073675304,3_to_4
20176,34,services,married,secondary,no,-353,yes,no,cellular,15,jul,4,-1,0,unknown,0,1,0,7666.0,8.944680683558895,3_to_4
12164,43,blue-collar,married,primary,no,249,yes,no,cellular,18,may,5,298,2,other,0,0,1,8268.0,9.020268861722167,5_or_more
31137,30,self-employed,single,tertiary,no,916,no,no,cellular,29,dec,2,-1,0,unknown,1,1,0,8935.0,9.097843340749037,2
1814,38,admin.,married,secondary,no,47,yes,yes,cellular,31,jul,11,-1,0,unknown,0,1,0,8066.0,8.995536944936974,5_or_more
17218,45,blue-collar,divorced,primary,no,452,yes,no,cellular,9,jul,1,-1,0,unknown,0,1,0,8471.0,9.044521887281242,1
31180,52,housemaid,married,tertiary,no,554,no,no,cellular,31,jul,5,-1,0,unknown,0,1,0,8573.0,9.056489647157923,5_or_more
29265,49,management,single,tertiary,no,7443,no,no,telephone,19,jun,5,211,2,failure,1,0,1,15462.0,9.64620535247543,5_or_more
26507,28,management,single,tertiary,no,1351,no,no,cellular,10,dec,1,-1,0,unknown,0,1,0,9370.0,9.145375093123823,1
17753,26,self-employed,single,tertiary,no,16563,yes,no,cellular,18,may,1,-1,0,unknown,0,1,0,24582.0,10.109810426119994,1
10675,47,admin.,married,secondary,no,520,no,no,telephone,9,feb,6,-1,0,unknown,0,1,0,8539.0,9.052516286782616,5_or_more
35781,31,blue-collar,single,secondary,no,-4,yes,no,cellular,15,may,1,-1,0,unknown,0,1,0,8015.0,8.989194823324645,1
10513,30,management,divorced,tertiary,yes,-1105,yes,no,cellular,11,may,1,-1,0,unknown,0,1,0,6914.0,8.841448244098858,1
3338,21,student,single,unknown,no,210,yes,no,unknown,19,may,1,-1,0,unknown,0,1,0,8229.0,9.015541293671115,1
35672,38,services,married,secondary,no,8876,no,no,cellular,2,feb,1,75,1,failure,0,0,1,16895.0,9.734832186505988,1
3146,37,technician,single,tertiary,no,0,yes,no,cellular,23,jul,6,-1,0,unknown,1,1,0,8019.0,8.98969370086056,5_or_more
16167,35,technician,single,secondary,no,539,yes,no,unknown,7,may,1,-1,0,unknown,0,1,0,8558.0,9.05473863988161,1
28842,31,self-employed,single,tertiary,no,91,no,no,unknown,23,may,1,-1,0,unknown,0,1,0,8110.0,9.000976444070345,1
21622,53,management,divorced,tertiary,no,380,no,yes,cellular,5,jun,2,-1,0,unknown,1,1,0,8399.0,9.035986984831405,2
7878,57,management,married,tertiary,no,0,no,no,cellular,19,aug,4,-1,0,unknown,0,1,0,8019.0,8.98969370086056,3_to_4
5617,31,management,married,tertiary,no,3897,yes,no,cellular,8,aug,3,-1,0,unknown,0,1,0,11916.0,9.385721231090805,3_to_4
27841,40,technician,married,secondary,no,77,no,no,unknown,6,may,1,-1,0,unknown,0,1,0,8096.0,8.999248901686114,1
23313,33,services,single,secondary,no,3269,no,yes,cellular,18,jul,1,-1,0,unknown,0,1,0,11288.0,9.331584079261546,1
8205,48,management,divorced,tertiary,no,1669,yes,no,unknown,3,jun,1,-1,0,unknown,0,1,0,9688.0,9.178746500385005,1
1264,55,unemployed,married,secondary,no,1436,yes,no,cellular,4,feb,2,-1,0,unknown,0,1,0,9455.0,9.15440473964588,2
1145,27,blue-collar,single,secondary,no,677,no,yes,telephone,31,jul,8,-1,0,unknown,0,1,0,8696.0,9.070733417589766,5_or_more
18522,43,unemployed,married,primary,no,9262,yes,no,cellular,6,may,1,-1,0,unknown,0,1,0,17281.0,9.757420776401345,1
9651,50,self-employed,married,tertiary,no,50,yes,no,cellular,11,may,5,-1,0,unknown,0,1,0,8069.0,8.995908761263994,5_or_more
7112,46,technician,divorced,secondary,no,164,yes,no,unknown,9,may,2,-1,0,unknown,0,1,0,8183.0,9.009936307631463,2
2229,34,services,married,secondary,no,241,yes,no,cellular,17,apr,2,147,1,other,0,0,1,8260.0,9.019300924562506,2
4088,58,blue-collar,married,primary,no,0,no,no,telephone,13,aug,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
9960,53,retired,married,secondary,no,340,yes,no,unknown,12,jun,1,-1,0,unknown,0,1,0,8359.0,9.031213706078747,1
17581,31,management,single,tertiary,no,3340,no,no,cellular,15,sep,2,469,3,success,1,0,1,11359.0,9.337853692275143,2
20974,35,admin.,married,secondary,no,449,yes,no,cellular,17,jul,8,-1,0,unknown,0,1,0,8468.0,9.0441677169216,5_or_more
10480,57,technician,married,unknown,no,2610,no,no,telephone,3,feb,2,-1,0,unknown,0,1,0,10629.0,9.271435471335993,2
10460,41,technician,married,secondary,no,-1,no,yes,cellular,19,aug,2,-1,0,unknown,0,1,0,8018.0,8.989569004807029,2
31967,64,retired,married,secondary,no,4083,no,no,cellular,18,aug,1,-1,0,unknown,0,1,0,12102.0,9.401208634738603,1
15523,44,blue-collar,divorced,secondary,no,-239,yes,no,unknown,27,may,3,-1,0,unknown,0,1,0,7780.0,8.95944014361693,3_to_4
666,36,technician,married,secondary,no,129,yes,no,cellular,6,aug,2,-1,0,unknown,0,1,0,8148.0,9.00565049932022,2
9336,47,technician,divorced,tertiary,no,405,yes,no,cellular,30,jan,1,260,1,failure,0,0,1,8424.0,9.038958755220563,1
644,35,blue-collar,single,primary,no,85,no,no,cellular,15,may,1,364,1,failure,0,0,1,8104.0,9.000236434169777,1
34863,42,admin.,divorced,secondary,no,153,yes,no,unknown,16,may,1,-1,0,unknown,1,1,0,8172.0,9.00859131751613,1
24043,47,unemployed,married,secondary,no,955,yes,no,unknown,13,may,1,-1,0,unknown,0,1,0,8974.0,9.10219821335648,1
11453,37,blue-collar,single,secondary,no,3344,yes,no,unknown,26,may,5,-1,0,unknown,0,1,0,11363.0,9.338205742974079,5_or_more
26954,50,management,married,tertiary,no,2570,no,no,cellular,18,nov,2,-1,0,unknown,0,1,0,10589.0,9.267665438595452,2
464,50,services,married,secondary,no,0,yes,no,cellular,27,mar,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
8362,51,services,married,secondary,no,-709,yes,yes,telephone,23,jul,1,-1,0,unknown,0,1,0,7310.0,8.897135342293316,1
24735,37,management,married,tertiary,no,489,yes,no,cellular,3,apr,2,133,6,failure,0,0,1,8508.0,9.048879705849558,2
35007,32,services,single,secondary,no,-341,no,no,cellular,15,may,1,345,3,failure,0,0,1,7678.0,8.946244609330543,1
1674,53,self-employed,married,secondary,no,1066,yes,no,cellular,7,may,2,170,4,failure,0,0,1,9085.0,9.114490046319348,2
16826,51,blue-collar,married,secondary,no,984,yes,no,telephone,7,apr,4,-1,0,unknown,0,1,0,9003.0,9.105424202026622,3_to_4
17925,39,blue-collar,single,primary,no,581,yes,no,cellular,7,apr,1,39,2,success,0,0,1,8600.0,9.059633754551479,1
24580,48,unemployed,married,secondary,no,0,no,no,cellular,18,aug,3,-1,0,unknown,0,1,0,8019.0,8.98969370086056,3_to_4
25200,56,management,married,tertiary,no,154,no,no,cellular,25,aug,6,-1,0,unknown,0,1,0,8173.0,9.008713664124222,5_or_more
10764,36,technician,married,secondary,no,1345,yes,no,unknown,30,may,3,-1,0,unknown,0,1,0,9364.0,9.144734614878189,3_to_4
13649,39,housemaid,married,secondary,no,365,yes,no,unknown,7,may,4,-1,0,unknown,0,1,0,8384.0,9.034199674257309,3_to_4
34954,26,technician,single,secondary,yes,-516,yes,no,unknown,23,may,2,-1,0,unknown,0,1,0,7503.0,8.92319149068606,2
21059,40,admin.,married,secondary,no,3126,yes,no,cellular,12,may,2,-1,0,unknown,0,1,0,11145.0,9.318835968129482,2
28973,35,blue-collar,married,secondary,no,86,no,no,cellular,31,jul,2,-1,0,unknown,0,1,0,8105.0,9.000359807188254,2
23561,45,technician,married,secondary,no,5749,no,no,telephone,25,may,1,-1,0,unknown,0,1,0,13768.0,9.530174967444372,1
9526,44,self-employed,married,tertiary,no,8402,yes,no,cellular,18,aug,5,-1,0,unknown,0,1,0,16421.0,9.706377178268735,5_or_more
22865,36,technician,married,secondary,no,627,no,yes,cellular,4,feb,3,244,1,other,0,0,1,8646.0,9.06496771896043,3_to_4
28193,33,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,3,-1,0,unknown,0,1,0,7901.0,8.974871170971337,3_to_4
18790,38,blue-collar,married,secondary,no,1403,no,no,unknown,19,jun,2,-1,0,unknown,0,1,0,9422.0,9.150908788206756,2
24353,32,services,single,unknown,no,6145,yes,no,cellular,14,may,1,287,13,failure,0,0,1,14164.0,9.558529412264617,1
22433,46,technician,married,secondary,no,778,yes,no,cellular,8,aug,10,-1,0,unknown,0,1,0,8797.0,9.082279701908664,5_or_more
696,41,technician,married,secondary,no,493,yes,no,unknown,16,may,3,-1,0,unknown,0,1,0,8512.0,9.049349685884057,3_to_4
19061,44,self-employed,married,tertiary,no,11757,no,no,cellular,7,may,2,-1,0,unknown,0,1,0,19776.0,9.892274925322026,2
24578,52,management,married,tertiary,no,4358,no,no,telephone,31,jul,7,-1,0,unknown,0,1,0,12377.0,9.423675982299306,5_or_more
1018,46,blue-collar,married,secondary,no,6879,no,no,cellular,20,jul,1,281,2,failure,0,0,1,14898.0,9.60904937558734,1
16392,40,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
19891,33,blue-collar,married,secondary,no,152,yes,no,unknown,13,may,2,-1,0,unknown,0,1,0,8171.0,9.008468955937513,2
9384,39,blue-collar,married,primary,no,1,yes,no,unknown,1,jul,1,745,2,failure,0,0,1,8020.0,8.989818381366925,1
3536,56,admin.,divorced,unknown,no,789,yes,no,cellular,8,may,1,360,2,failure,0,0,1,8808.0,9.083529205109796,1
34927,38,admin.,single,secondary,no,262,no,no,cellular,3,feb,2,180,6,failure,1,0,1,8281.0,9.021839764105513,2
13549,40,blue-collar,married,primary,no,2364,yes,no,cellular,20,apr,4,-1,0,unknown,0,1,0,10383.0,9.248021438943871,3_to_4
10324,36,technician,single,secondary,no,18,no,no,cellular,21,aug,2,-1,0,unknown,0,1,0,8037.0,8.991935575009146,2
20691,36,blue-collar,married,secondary,no,-251,yes,no,unknown,7,may,1,-1,0,unknown,0,1,0,7768.0,8.95789673495042,1
16329,31,admin.,single,secondary,no,620,no,no,unknown,9,may,3,-1,0,unknown,0,1,0,8639.0,9.064157861798101,3_to_4
8058,37,technician,divorced,secondary,yes,0,no,yes,cellular,19,nov,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
24612,38,admin.,married,secondary,no,0,no,no,telephone,17,nov,2,158,8,other,0,0,1,8019.0,8.98969370086056,2
19757,41,blue-collar,divorced,primary,no,320,yes,no,unknown,26,may,1,-1,0,unknown,0,1,0,8339.0,9.028818495352793,1
11716,55,technician,married,tertiary,no,874,yes,no,unknown,15,may,11,-1,0,unknown,0,1,0,8893.0,9.093132171070641,5_or_more
30535,52,management,married,tertiary,no,488,yes,no,cellular,19,nov,3,-1,0,unknown,0,1,0,8507.0,9.048762176320128,3_to_4
10353,32,management,married,tertiary,no,6449,no,no,telephone,19,nov,1,-1,0,unknown,0,1,0,14468.0,9.579763708737081,1
14434,27,blue-collar,single,primary,no,0,yes,no,unknown,16,may,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
16022,25,technician,single,secondary,no,7103,yes,no,cellular,18,may,1,-1,0,unknown,0,1,0,15122.0,9.62397204275074,1
34674,22,technician,single,secondary,no,283,yes,no,cellular,22,mar,2,-1,0,unknown,1,1,0,8302.0,9.02437217426203,2
2772,37,services,married,secondary,no,102,yes,no,cellular,31,jul,3,-1,0,unknown,0,1,0,8121.0,9.002331708246244,3_to_4
9217,35,blue-collar,married,secondary,no,1257,yes,no,cellular,20,apr,3,329,7,failure,0,0,1,9276.0,9.135293497653272,3_to_4
24675,78,retired,divorced,primary,no,527,no,no,cellular,16,sep,1,-1,0,unknown,1,1,0,8546.0,9.053335623166017,1
8655,31,admin.,single,tertiary,no,7505,yes,yes,unknown,2,jun,1,-1,0,unknown,0,1,0,15524.0,9.65020690680168,1
22261,48,management,divorced,tertiary,no,869,no,no,cellular,18,aug,6,-1,0,unknown,0,1,0,8888.0,9.092569836241674,5_or_more
27034,33,services,married,secondary,no,0,no,no,cellular,4,feb,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
20580,41,technician,single,secondary,no,28,no,no,unknown,16,may,1,-1,0,unknown,0,1,0,8047.0,8.99317889233952,1
20820,31,admin.,married,secondary,no,35,no,no,cellular,30,apr,1,-1,0,unknown,1,1,0,8054.0,8.994048295611075,1
35105,42,services,married,secondary,no,2993,yes,no,unknown,19,may,2,-1,0,unknown,0,1,0,11012.0,9.306831672164943,2
13561,47,admin.,married,secondary,no,533,no,yes,unknown,9,jun,1,-1,0,unknown,0,1,0,8552.0,9.054037377580782,1
11946,28,blue-collar,married,primary,no,4,yes,no,unknown,23,may,1,-1,0,unknown,0,1,0,8023.0,8.990192329641772,1
26247,54,retired,married,primary,no,2243,no,no,unknown,12,jun,1,-1,0,unknown,0,1,0,10262.0,9.236300473645715,1
3495,52,housemaid,married,primary,no,3798,yes,no,cellular,17,jul,1,-1,0,unknown,1,1,0,11817.0,9.37737907190562,1
30381,26,student,single,tertiary,no,1804,no,no,cellular,6,apr,2,-1,0,unknown,0,1,0,9823.0,9.192583650386924,2
8794,52,blue-collar,single,tertiary,yes,-517,no,yes,cellular,10,jul,1,-1,0,unknown,0,1,0,7502.0,8.923058219545728,1
19667,44,technician,single,primary,no,237,yes,no,cellular,25,jul,1,-1,0,unknown,0,1,0,8256.0,9.01881660441743,1
26022,51,admin.,married,secondary,no,3025,no,no,cellular,7,may,1,352,1,other,1,0,1,11044.0,9.309733115854218,1
8019,45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,2,126,2,failure,1,0,1,8800.0,9.082620630373812,2
8396,35,services,married,secondary,no,59,yes,no,unknown,5,may,1,-1,0,unknown,0,1,0,8078.0,8.997023381479709,1
2685,35,management,married,tertiary,no,341,yes,no,unknown,23,may,2,-1,0,unknown,0,1,0,8360.0,9.031333316150057,2
20831,33,technician,married,secondary,yes,-708,no,no,cellular,29,aug,2,-1,0,unknown,0,1,0,7311.0,8.897272113133987,2
8654,33,technician,married,secondary,no,118,yes,no,cellular,29,aug,2,-1,0,unknown,0,1,0,8137.0,9.004299728561636,2
9015,34,admin.,married,secondary,no,1191,yes,no,unknown,21,may,2,-1,0,unknown,0,1,0,9210.0,9.128153700988236,2
26317,58,blue-collar,married,secondary,no,842,no,no,cellular,12,aug,2,-1,0,unknown,0,1,0,8861.0,9.089527751759436,2
29865,66,retired,married,secondary,no,3473,no,no,cellular,14,apr,2,-1,0,unknown,0,1,0,11492.0,9.349493433368758,2
15678,41,entrepreneur,married,secondary,no,718,yes,no,unknown,14,may,2,-1,0,unknown,0,1,0,8737.0,9.075436609511382,2
5215,30,admin.,single,secondary,no,72,no,no,cellular,3,feb,2,-1,0,unknown,0,1,0,8091.0,8.998631198287637,2
16880,55,retired,married,secondary,no,5,no,no,unknown,20,jun,1,-1,0,unknown,0,1,0,8024.0,8.990316947998217,1
11174,48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,1,-1,0,unknown,0,1,0,7949.0,8.980927207648378,1
20594,34,entrepreneur,single,tertiary,no,1068,yes,no,cellular,18,may,6,378,2,failure,0,0,1,9087.0,9.114710140960932,5_or_more
633,45,management,married,tertiary,no,7154,yes,no,cellular,31,jul,3,-1,0,unknown,0,1,0,15173.0,9.62733871589802,3_to_4
27442,39,technician,single,secondary,no,4646,yes,no,cellular,18,nov,1,-1,0,unknown,1,1,0,12665.0,9.446676517076376,1
32140,60,management,single,tertiary,no,1034,yes,no,cellular,7,aug,3,-1,0,unknown,1,1,0,9053.0,9.110961927995904,3_to_4
17604,63,retired,married,tertiary,no,937,no,no,cellular,28,oct,2,-1,0,unknown,0,1,0,8956.0,9.100190628475195,2
10867,52,blue-collar,married,unknown,no,2171,yes,no,cellular,17,nov,2,-1,0,unknown,0,1,0,10190.0,9.229260256828693,2
18151,53,management,divorced,secondary,no,1355,no,yes,cellular,4,feb,2,196,8,other,0,0,1,9374.0,9.14580185083861,2
16722,82,retired,married,unknown,no,211,no,no,telephone,22,apr,3,-1,0,unknown,0,1,0,8230.0,9.015662792972645,3_to_4
35533,53,blue-collar,married,primary,no,57,yes,no,unknown,20,jun,20,-1,0,unknown,0,1,0,8076.0,8.996775795442296,5_or_more
26335,43,management,married,primary,no,62,yes,no,cellular,14,may,1,300,3,failure,0,0,1,8081.0,8.997394645638419,1
5516,46,blue-collar,single,primary,no,96,yes,no,cellular,16,apr,1,148,1,failure,0,0,1,8115.0,9.001592700945706,1
14031,37,services,married,secondary,no,718,no,yes,unknown,9,jun,3,-1,0,unknown,0,1,0,8737.0,9.075436609511382,3_to_4
22259,31,housemaid,single,secondary,no,0,yes,no,cellular,25,jul,4,-1,0,unknown,0,1,0,8019.0,8.98969370086056,3_to_4
31312,29,services,single,secondary,no,32,yes,no,unknown,4,jun,1,-1,0,unknown,1,1,0,8051.0,8.993675786759683,1
2145,35,management,married,tertiary,no,4,no,no,cellular,1,sep,2,-1,0,unknown,0,1,0,8023.0,8.990192329641772,2
7022,40,management,married,tertiary,no,-117,yes,no,cellular,17,jul,2,-1,0,unknown,0,1,0,7902.0,8.974997713204976,2
1705,32,admin.,married,secondary,no,752,yes,no,cellular,21,nov,4,191,1,failure,0,0,1,8771.0,9.079320109537779,3_to_4
33559,37,management,single,tertiary,no,8066,no,no,telephone,13,aug,1,-1,0,unknown,0,1,0,16085.0,9.685704607464015,1
9518,33,management,single,tertiary,no,7114,yes,no,cellular,5,feb,2,233,3,other,0,0,1,15133.0,9.624699147254466,2
9004,34,admin.,divorced,secondary,no,140,yes,no,cellular,8,may,2,365,1,failure,0,0,1,8159.0,9.006999447958153,2
2136,42,blue-collar,married,primary,no,260,yes,no,telephone,31,jul,2,-1,0,unknown,0,1,0,8279.0,9.021598247379305,2
20336,63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,2,187,2,success,1,0,1,11923.0,9.386308454797962,2
18346,27,student,single,tertiary,no,13107,yes,no,cellular,6,apr,1,314,2,failure,1,0,1,21126.0,9.958307122300235,1
7745,25,blue-collar,married,secondary,no,97,yes,no,unknown,27,may,1,-1,0,unknown,1,1,0,8116.0,9.001715906761175,1
24309,39,services,married,secondary,no,3165,yes,no,cellular,15,may,1,368,2,failure,0,0,1,11184.0,9.32232887392423,1
27798,25,technician,single,tertiary,no,226,no,no,cellular,7,jul,2,-1,0,unknown,0,1,0,8245.0,9.017483513266844,2
2548,42,technician,married,tertiary,no,-215,no,no,unknown,20,jun,5,-1,0,unknown,1,1,0,7804.0,8.962519832949532,5_or_more
2678,33,technician,married,secondary,no,2284,yes,yes,cellular,7,jul,2,-1,0,unknown,0,1,0,10303.0,9.240287448344136,2
16730,57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,1,-1,0,unknown,0,1,0,19513.0,9.878887435667895,1
11060,42,technician,married,tertiary,no,644,yes,no,unknown,7,may,1,-1,0,unknown,0,1,0,8663.0,9.066931788680826,1
16290,51,blue-collar,married,primary,no,-27,no,no,telephone,29,aug,4,-1,0,unknown,0,1,0,7992.0,8.98632143762602,3_to_4
21249,35,services,married,secondary,no,0,yes,no,cellular,6,may,3,351,1,failure,0,0,1,8019.0,8.98969370086056,3_to_4
26645,37,management,divorced,tertiary,no,641,yes,no,cellular,7,may,1,-1,0,unknown,0,1,0,8660.0,9.066585468331045,1
17772,40,management,married,secondary,no,363,yes,yes,cellular,26,may,1,104,2,failure,0,0,1,8382.0,9.033961124637857,1
18136,49,blue-collar,married,primary,no,247,no,yes,cellular,22,jul,1,-1,0,unknown,0,1,0,8266.0,9.020026965252676,1
30778,27,student,single,unknown,no,468,no,no,cellular,4,feb,2,-1,0,unknown,0,1,0,8487.0,9.046408680293819,2
6870,51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,6,-1,0,unknown,1,1,0,10113.0,9.221675881639928,5_or_more
24229,59,retired,married,primary,no,3648,no,no,telephone,19,jun,3,-1,0,unknown,1,1,0,11667.0,9.364605330987612,3_to_4
30292,34,management,single,tertiary,no,1228,no,no,cellular,30,apr,2,84,8,success,1,0,1,9247.0,9.13216259091216,2
28148,53,services,married,secondary,no,-391,no,no,cellular,14,jul,3,-1,0,unknown,0,1,0,7628.0,8.93971205409023,3_to_4
24848,69,retired,married,primary,no,324,no,no,cellular,12,aug,1,189,4,success,0,0,1,8343.0,9.029297996680608,1
32841,33,management,married,tertiary,no,289,no,no,cellular,23,sep,1,-1,0,unknown,0,1,0,8308.0,9.02509454366498,1
3548,51,unemployed,divorced,tertiary,no,0,no,no,cellular,31,jul,2,-1,0,unknown,1,1,0,8019.0,8.98969370086056,2
20898,25,blue-collar,single,secondary,no,171,yes,no,cellular,15,may,1,359,2,failure,0,0,1,8190.0,9.010791269515602,1
19364,26,management,single,tertiary,no,1592,no,no,cellular,6,oct,2,485,5,other,0,0,1,9611.0,9.17076759685636,2
4211,36,blue-collar,married,unknown,no,722,yes,no,cellular,18,nov,1,182,2,failure,0,0,1,8741.0,9.07589427542326,1
9930,60,technician,married,secondary,no,-410,no,no,cellular,19,aug,2,-1,0,unknown,0,1,0,7609.0,8.937218450855731,2
26114,33,management,married,secondary,no,0,yes,no,cellular,17,nov,1,-1,0,unknown,0,1,0,8019.0,8.98969370086056,1
26686,57,management,married,primary,no,772,yes,no,telephone,8,sep,1,292,1,failure,0,0,1,8791.0,9.081597496083457,1
849,54,management,married,tertiary,no,17008,no,no,cellular,19,nov,2,-1,0,unknown,0,1,0,25027.0,10.127750477118255,2
11291,46,technician,married,unknown,no,3308,no,no,cellular,27,oct,1,91,2,success,1,0,1,11327.0,9.3350328159335,1
25542,50,blue-collar,married,primary,no,162,yes,no,cellular,7,may,3,-1,0,unknown,0,1,0,8181.0,9.009691898489343,3_to_4
523,35,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,2,-1,0,unknown,0,1,0,8019.0,8.98969370086056,2
21152,31,blue-collar,married,secondary,no,536,yes,no,cellular,14,may,6,-1,0,unknown,0,1,0,8555.0,9.054388070202297,5_or_more
