row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
310,30,blue-collar,married,primary,no,4,yes,no,unknown,8,may,2,-1,0,unknown,no
311,57,technician,married,secondary,no,402,yes,no,unknown,6,may,3,-1,0,unknown,no
312,33,management,single,tertiary,no,2637,no,no,cellular,28,aug,17,-1,0,unknown,yes
313,32,admin.,single,secondary,no,8619,yes,no,cellular,19,nov,2,-1,0,unknown,no
314,54,services,married,secondary,no,0,no,no,unknown,19,jun,1,-1,0,unknown,no
315,39,blue-collar,married,secondary,no,360,yes,no,cellular,29,jan,2,260,2,failure,no
316,51,services,single,secondary,no,5610,yes,no,cellular,19,nov,2,-1,0,unknown,no
317,56,retired,married,primary,no,1947,no,no,cellular,2,mar,2,123,5,failure,yes
318,34,management,single,tertiary,no,99,no,no,cellular,18,jul,1,-1,0,unknown,no
319,49,self-employed,married,tertiary,no,2143,no,no,cellular,20,nov,3,-1,0,unknown,no
320,35,blue-collar,married,primary,no,0,yes,no,cellular,8,may,1,290,2,failure,no
321,41,blue-collar,married,primary,no,183,yes,yes,unknown,5,may,2,-1,0,unknown,no
322,46,blue-collar,single,primary,no,96,yes,no,cellular,19,nov,1,-1,0,unknown,no
323,34,technician,single,tertiary,yes,-6,no,no,cellular,28,aug,8,-1,0,unknown,no
324,51,blue-collar,married,primary,no,1080,no,yes,cellular,25,jul,1,-1,0,unknown,no
325,50,management,married,tertiary,no,11528,yes,no,unknown,30,may,1,-1,0,unknown,no
326,47,blue-collar,single,primary,no,355,yes,no,cellular,14,may,3,366,1,failure,no
327,35,admin.,married,secondary,no,4698,yes,no,unknown,16,jun,1,-1,0,unknown,no
328,33,self-employed,married,tertiary,no,215,no,yes,cellular,22,aug,2,-1,0,unknown,no
329,49,technician,single,secondary,no,3972,no,no,cellular,19,nov,2,-1,0,unknown,no
330,35,blue-collar,married,secondary,no,4,yes,yes,cellular,16,jul,6,-1,0,unknown,no
331,53,blue-collar,married,tertiary,no,0,no,no,cellular,22,aug,2,-1,0,unknown,no
332,31,admin.,married,secondary,no,685,yes,no,cellular,15,may,1,329,3,failure,yes
333,49,services,divorced,secondary,no,1162,no,no,cellular,5,feb,1,-1,0,unknown,no
334,48,admin.,married,secondary,no,811,no,yes,cellular,8,aug,2,-1,0,unknown,no
335,50,technician,married,secondary,no,2,yes,yes,cellular,14,jul,3,-1,0,unknown,no
336,26,blue-collar,married,primary,no,104,yes,no,cellular,4,may,6,360,2,other,no
337,59,housemaid,divorced,primary,no,2518,no,no,cellular,30,jul,3,-1,0,unknown,yes
338,52,blue-collar,married,secondary,no,33,no,yes,cellular,13,may,1,331,3,success,no
339,52,management,married,unknown,no,1708,no,no,unknown,6,sep,1,75,4,failure,yes
340,24,blue-collar,single,primary,no,758,yes,no,unknown,15,may,1,-1,0,unknown,no
341,60,retired,married,secondary,no,5207,no,no,cellular,4,aug,1,-1,0,unknown,no
342,42,entrepreneur,married,tertiary,no,2476,yes,no,cellular,8,jul,1,-1,0,unknown,no
343,37,blue-collar,married,primary,no,345,yes,no,cellular,29,jan,1,188,2,failure,no
344,33,management,married,tertiary,no,643,no,no,cellular,2,aug,3,94,1,other,no
345,46,admin.,married,secondary,no,-42,no,yes,telephone,28,jul,12,-1,0,unknown,no
346,47,management,married,tertiary,no,-50,no,yes,cellular,7,jul,1,-1,0,unknown,no
347,47,housemaid,married,secondary,no,0,yes,no,telephone,13,may,2,-1,0,unknown,no
348,52,management,married,tertiary,no,1355,yes,no,cellular,30,jan,1,241,1,failure,no
349,41,technician,married,secondary,no,1321,yes,no,cellular,15,jul,2,-1,0,unknown,no
350,52,services,divorced,primary,no,-644,no,no,cellular,18,aug,3,-1,0,unknown,no
351,39,management,married,secondary,no,-473,yes,no,cellular,6,may,1,-1,0,unknown,no
352,23,blue-collar,single,primary,no,965,yes,no,unknown,21,may,4,-1,0,unknown,no
353,31,management,single,tertiary,no,-201,yes,no,cellular,22,aug,4,-1,0,unknown,no
354,42,admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,1,166,1,other,yes
355,53,blue-collar,married,secondary,no,66,no,no,unknown,6,jun,2,-1,0,unknown,no
356,39,management,single,tertiary,no,5073,yes,no,cellular,12,may,1,286,4,failure,yes
357,34,blue-collar,single,secondary,no,283,yes,no,cellular,13,may,2,-1,0,unknown,no
358,48,housemaid,married,primary,no,379,no,no,cellular,17,jul,2,-1,0,unknown,no
359,30,technician,married,secondary,no,574,no,no,cellular,13,aug,4,-1,0,unknown,no
360,42,admin.,married,secondary,no,3842,no,no,cellular,31,jul,4,-1,0,unknown,no
361,37,unemployed,single,secondary,no,443,no,no,cellular,29,jan,1,-1,0,unknown,yes
362,41,blue-collar,divorced,primary,no,1563,yes,no,unknown,15,may,1,-1,0,unknown,no
363,32,services,married,secondary,no,21,no,no,unknown,6,jun,15,-1,0,unknown,no
364,37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,2,175,1,failure,no
365,35,blue-collar,married,primary,no,4319,no,no,cellular,16,apr,1,-1,0,unknown,no
366,31,services,single,secondary,no,-45,no,no,unknown,7,may,2,-1,0,unknown,no
367,35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,2,89,2,success,yes
368,39,blue-collar,divorced,secondary,no,42,yes,no,unknown,6,may,2,-1,0,unknown,no
369,26,admin.,single,secondary,no,66,yes,no,cellular,14,may,1,339,3,failure,no
370,34,technician,married,tertiary,no,8463,no,no,cellular,13,aug,2,-1,0,unknown,no
371,45,blue-collar,married,secondary,no,1124,yes,no,unknown,19,may,1,-1,0,unknown,no
372,61,blue-collar,married,primary,no,5,no,no,cellular,6,aug,2,94,3,success,yes
373,45,admin.,married,secondary,no,153,no,no,cellular,5,aug,1,-1,0,unknown,yes
374,26,admin.,single,secondary,no,1200,no,no,cellular,29,jan,3,-1,0,unknown,no
375,53,technician,married,secondary,no,3398,no,yes,telephone,20,nov,6,113,13,other,no
376,59,blue-collar,married,secondary,no,13718,no,no,telephone,7,jul,6,-1,0,unknown,no
377,51,blue-collar,married,unknown,no,-19,yes,no,unknown,5,may,2,-1,0,unknown,no
378,38,services,married,secondary,no,-349,yes,no,cellular,20,apr,2,328,5,failure,no
379,35,management,married,secondary,no,97,yes,no,unknown,29,may,4,-1,0,unknown,no
380,50,management,divorced,tertiary,no,1270,yes,no,cellular,4,may,3,-1,0,unknown,no
381,31,admin.,single,secondary,no,626,yes,no,unknown,21,may,1,-1,0,unknown,no
382,42,housemaid,married,primary,no,14752,no,no,unknown,19,may,2,-1,0,unknown,no
383,31,student,single,secondary,no,93,no,no,cellular,19,nov,2,-1,0,unknown,no
384,59,technician,divorced,secondary,no,2735,no,no,cellular,3,feb,2,-1,0,unknown,no
385,45,management,married,tertiary,no,1447,yes,yes,cellular,7,jul,2,-1,0,unknown,no
386,47,services,married,secondary,no,284,no,no,cellular,26,aug,5,-1,0,unknown,no
387,51,entrepreneur,married,primary,no,726,yes,yes,cellular,15,apr,2,-1,0,unknown,no
388,33,services,single,secondary,no,772,yes,no,cellular,29,jan,2,259,3,success,no
389,84,retired,divorced,primary,no,2619,no,no,telephone,8,feb,2,115,2,failure,no
390,42,services,divorced,secondary,no,732,no,no,cellular,30,jul,3,-1,0,unknown,no
391,36,technician,single,primary,no,2169,yes,no,cellular,18,nov,2,110,3,other,no
392,43,technician,divorced,secondary,no,6835,no,no,cellular,19,nov,1,152,2,failure,no
393,30,management,single,tertiary,no,18,no,no,unknown,20,may,11,-1,0,unknown,no
394,20,student,single,secondary,no,210,no,no,cellular,14,aug,1,-1,0,unknown,no
395,65,retired,married,tertiary,no,1973,no,no,telephone,2,feb,1,287,3,success,no
396,44,management,married,secondary,no,438,yes,no,telephone,8,may,3,303,1,failure,no
397,37,technician,single,secondary,no,-274,yes,no,cellular,26,aug,5,-1,0,unknown,no
398,56,management,divorced,tertiary,no,2126,yes,no,cellular,17,nov,1,-1,0,unknown,no
399,26,services,married,secondary,no,611,yes,no,unknown,29,may,2,-1,0,unknown,no
400,34,management,married,tertiary,no,651,no,no,cellular,20,aug,4,-1,0,unknown,no
401,37,entrepreneur,married,secondary,no,209,yes,no,cellular,17,apr,1,-1,0,unknown,no
402,32,blue-collar,married,secondary,no,1780,yes,no,unknown,23,may,4,-1,0,unknown,no
403,40,blue-collar,married,primary,no,-740,yes,no,unknown,20,may,3,-1,0,unknown,no
404,27,blue-collar,single,primary,no,0,no,yes,cellular,9,jul,2,-1,0,unknown,no
405,39,blue-collar,married,secondary,no,1044,yes,no,cellular,2,feb,1,-1,0,unknown,no
406,71,entrepreneur,married,tertiary,no,15265,no,no,cellular,25,feb,1,192,2,failure,no
407,33,unemployed,married,secondary,no,229,yes,no,unknown,8,may,4,-1,0,unknown,no
408,36,admin.,married,secondary,no,786,yes,yes,cellular,10,jul,1,-1,0,unknown,no
409,40,housemaid,divorced,secondary,no,1194,yes,no,cellular,20,nov,2,-1,0,unknown,no
410,27,services,married,secondary,no,271,yes,no,unknown,30,may,2,-1,0,unknown,no
411,58,blue-collar,divorced,secondary,no,1103,yes,no,cellular,2,feb,1,202,4,failure,no
412,34,unemployed,single,secondary,no,1928,yes,no,unknown,26,may,2,-1,0,unknown,no
413,43,management,married,tertiary,no,1253,no,yes,cellular,18,aug,3,-1,0,unknown,no
414,39,housemaid,single,secondary,no,2022,no,no,unknown,6,jun,1,-1,0,unknown,no
415,39,management,married,tertiary,no,5142,no,no,cellular,3,jun,1,-1,0,unknown,no
416,45,admin.,married,secondary,no,310,yes,no,unknown,8,may,2,-1,0,unknown,no
417,58,services,married,primary,no,943,yes,no,unknown,3,jun,3,-1,0,unknown,no
418,51,management,married,tertiary,no,1854,yes,yes,cellular,7,may,3,338,2,failure,no
419,36,management,married,tertiary,no,696,no,no,cellular,17,apr,1,-1,0,unknown,no
420,36,blue-collar,married,secondary,no,63,yes,no,unknown,16,may,2,-1,0,unknown,no
421,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,1,85,2,success,yes
422,37,blue-collar,married,primary,no,2814,yes,no,cellular,20,nov,3,-1,0,unknown,no
423,41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,5,-1,0,unknown,yes
424,34,blue-collar,single,secondary,no,1698,yes,no,unknown,27,may,7,-1,0,unknown,no
425,29,blue-collar,married,secondary,no,602,yes,yes,cellular,17,apr,2,-1,0,unknown,no
426,39,management,married,tertiary,no,119,yes,no,cellular,1,sep,2,476,4,success,yes
427,27,student,single,secondary,no,0,no,yes,telephone,29,jan,1,-1,0,unknown,no
428,60,management,married,tertiary,no,3401,no,no,cellular,2,feb,1,95,2,success,no
429,45,technician,married,secondary,no,3395,yes,no,cellular,18,nov,1,188,1,failure,no
430,31,technician,single,secondary,no,816,no,no,cellular,9,jun,2,-1,0,unknown,no
431,42,management,married,tertiary,no,520,no,no,cellular,4,nov,1,-1,0,unknown,no
432,42,management,single,tertiary,no,2032,yes,no,cellular,24,jul,4,-1,0,unknown,no
433,51,technician,married,secondary,no,-153,no,no,cellular,20,nov,2,92,4,failure,no
434,51,blue-collar,married,secondary,no,16,yes,yes,telephone,27,aug,2,-1,0,unknown,no
435,35,technician,divorced,secondary,no,-281,no,no,cellular,4,aug,1,-1,0,unknown,no
436,49,technician,divorced,secondary,no,5,no,no,cellular,19,aug,2,-1,0,unknown,no
437,39,admin.,married,secondary,no,-234,no,yes,cellular,18,jul,1,-1,0,unknown,no
438,34,technician,divorced,secondary,no,175,yes,no,cellular,14,may,8,-1,0,unknown,no
439,38,student,single,unknown,no,64,no,no,cellular,6,aug,1,-1,0,unknown,no
440,28,admin.,single,secondary,no,520,yes,no,cellular,15,jun,1,-1,0,unknown,no
441,27,technician,single,secondary,no,0,yes,no,cellular,6,may,1,-1,0,unknown,no
442,56,management,married,tertiary,no,-6,no,no,telephone,31,jul,16,-1,0,unknown,no
443,57,technician,married,secondary,no,1741,no,no,cellular,23,jul,2,-1,0,unknown,no
444,46,management,married,tertiary,no,-71,yes,yes,telephone,24,jul,2,-1,0,unknown,no
445,49,admin.,married,secondary,no,0,no,no,cellular,22,aug,2,-1,0,unknown,no
446,33,blue-collar,married,secondary,no,-267,yes,no,cellular,20,apr,3,-1,0,unknown,yes
447,42,unknown,single,primary,no,2398,yes,no,cellular,3,feb,2,271,2,failure,no
448,35,technician,single,tertiary,no,8,no,no,cellular,21,aug,2,-1,0,unknown,no
449,44,self-employed,single,tertiary,no,97,yes,no,unknown,6,jun,4,-1,0,unknown,no
450,38,technician,single,secondary,no,12926,yes,no,unknown,3,jun,1,-1,0,unknown,no
451,69,retired,divorced,secondary,no,6850,no,no,telephone,3,sep,1,-1,0,unknown,no
452,29,entrepreneur,married,secondary,no,926,yes,no,cellular,15,jul,2,-1,0,unknown,no
453,32,blue-collar,married,secondary,no,1,yes,no,unknown,8,may,1,-1,0,unknown,no
454,44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,2,-1,0,unknown,no
455,32,blue-collar,single,secondary,no,1139,yes,no,cellular,29,jan,1,191,1,failure,no
456,49,retired,single,primary,no,505,no,no,unknown,9,jun,1,-1,0,unknown,no
457,36,technician,married,secondary,no,5902,yes,no,unknown,23,may,4,-1,0,unknown,no
458,42,admin.,married,secondary,no,3165,yes,no,unknown,16,jun,4,-1,0,unknown,no
459,56,retired,married,primary,no,855,no,no,unknown,5,jun,2,-1,0,unknown,no
460,58,entrepreneur,married,secondary,no,2,no,no,unknown,16,jun,1,-1,0,unknown,no
461,49,blue-collar,married,primary,no,352,yes,no,unknown,9,may,2,-1,0,unknown,no
462,48,technician,married,secondary,no,504,no,yes,cellular,6,aug,3,-1,0,unknown,no
463,60,retired,married,primary,no,219,no,no,cellular,29,aug,2,-1,0,unknown,no
464,50,services,married,secondary,no,0,yes,no,cellular,27,mar,2,-1,0,unknown,no
465,45,management,married,tertiary,no,54,yes,no,telephone,13,may,3,-1,0,unknown,no
466,35,management,single,tertiary,no,53,no,yes,cellular,12,aug,4,-1,0,unknown,no
467,34,services,married,secondary,no,279,yes,no,unknown,27,may,1,-1,0,unknown,no
468,34,management,married,tertiary,no,934,yes,no,cellular,16,apr,3,-1,0,unknown,no
469,39,admin.,married,secondary,no,26233,no,no,cellular,2,oct,1,-1,0,unknown,no
470,34,admin.,divorced,secondary,no,0,yes,yes,cellular,14,jul,3,-1,0,unknown,no
471,46,unknown,married,primary,no,110,no,no,unknown,19,jun,14,-1,0,unknown,no
472,40,technician,married,secondary,no,286,no,no,cellular,30,jul,4,-1,0,unknown,no
473,56,technician,divorced,primary,no,13,yes,no,unknown,5,may,2,-1,0,unknown,no
474,32,services,single,secondary,no,91,no,no,cellular,29,jul,5,-1,0,unknown,no
475,48,technician,divorced,tertiary,no,375,no,no,cellular,20,aug,2,-1,0,unknown,no
476,27,services,single,tertiary,yes,-152,yes,yes,cellular,15,may,4,-1,0,unknown,no
477,37,blue-collar,single,secondary,no,13156,yes,no,unknown,21,may,1,-1,0,unknown,no
478,49,admin.,married,secondary,no,0,no,no,cellular,1,jun,1,-1,0,unknown,yes
479,37,technician,married,tertiary,no,183,yes,no,cellular,29,jan,1,258,1,failure,no
480,27,management,single,secondary,no,-403,yes,no,cellular,21,jul,3,-1,0,unknown,no
481,28,technician,single,secondary,no,10865,yes,no,unknown,27,may,3,-1,0,unknown,no
482,51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,2,166,3,other,yes
483,33,admin.,married,secondary,no,1077,yes,no,cellular,18,may,3,374,3,other,no
484,35,technician,married,tertiary,no,489,no,no,cellular,5,aug,2,-1,0,unknown,no
485,32,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,2,-1,0,unknown,no
486,40,blue-collar,married,primary,no,309,yes,no,cellular,14,may,2,-1,0,unknown,no
487,36,blue-collar,married,primary,no,156,yes,no,cellular,21,nov,2,-1,0,unknown,no
488,51,technician,married,secondary,no,52,no,no,cellular,13,aug,2,-1,0,unknown,no
489,49,management,married,secondary,no,249,no,no,telephone,6,nov,1,-1,0,unknown,yes
490,34,blue-collar,married,secondary,no,103,yes,yes,unknown,8,may,2,-1,0,unknown,no
491,42,entrepreneur,married,primary,no,319,yes,no,telephone,8,may,9,-1,0,unknown,no
492,40,retired,married,primary,no,0,yes,yes,unknown,5,may,1,-1,0,unknown,no
493,52,entrepreneur,married,secondary,yes,-36,no,yes,cellular,15,jul,4,-1,0,unknown,no
494,29,housemaid,married,primary,no,417,no,no,cellular,23,jul,2,-1,0,unknown,no
495,40,self-employed,married,secondary,no,311,yes,no,cellular,6,may,1,351,2,failure,no
496,44,technician,married,unknown,no,185,yes,yes,unknown,8,may,1,-1,0,unknown,no
497,32,technician,married,secondary,no,0,yes,no,cellular,18,aug,4,-1,0,unknown,no
498,36,technician,married,tertiary,no,0,no,no,cellular,20,aug,1,-1,0,unknown,no
499,44,technician,married,secondary,no,65,no,no,telephone,28,aug,11,-1,0,unknown,no
500,26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,7,-1,0,unknown,yes
501,37,management,married,tertiary,no,0,no,no,cellular,14,sep,1,-1,0,unknown,no
502,50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,1,342,3,other,no
503,43,management,married,primary,no,98,no,no,unknown,20,jun,4,-1,0,unknown,no
504,38,blue-collar,single,secondary,no,68,no,no,unknown,5,jun,2,-1,0,unknown,no
505,52,blue-collar,married,primary,no,1141,yes,no,cellular,12,may,5,-1,0,unknown,no
506,37,admin.,married,secondary,no,756,yes,no,cellular,20,apr,2,-1,0,unknown,no
507,30,technician,married,tertiary,no,1103,yes,yes,cellular,29,jul,15,-1,0,unknown,no
508,40,self-employed,married,tertiary,no,1603,no,no,unknown,17,jun,1,-1,0,unknown,no
509,31,management,single,tertiary,no,524,yes,yes,unknown,29,may,2,-1,0,unknown,no
510,48,housemaid,married,primary,no,283,yes,no,telephone,30,jul,7,-1,0,unknown,no
511,34,services,single,secondary,no,23,no,no,unknown,13,may,1,-1,0,unknown,no
512,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,3,181,1,success,yes
513,32,admin.,single,secondary,no,-32,no,no,cellular,29,jan,1,185,5,other,no
514,37,housemaid,single,tertiary,no,561,no,no,cellular,18,nov,1,165,2,failure,no
515,58,blue-collar,married,primary,no,4354,yes,no,cellular,22,aug,7,-1,0,unknown,no
516,38,blue-collar,married,primary,no,315,yes,no,unknown,27,may,3,-1,0,unknown,no
517,35,technician,married,secondary,no,55,yes,no,unknown,9,may,4,-1,0,unknown,no
518,38,technician,married,secondary,no,6728,no,no,cellular,21,aug,4,-1,0,unknown,yes
519,39,entrepreneur,single,tertiary,no,1837,no,no,cellular,29,jan,1,-1,0,unknown,no
520,30,admin.,single,secondary,no,3528,no,no,cellular,4,aug,1,92,2,failure,yes
521,52,blue-collar,married,primary,no,126,no,no,unknown,23,may,4,-1,0,unknown,no
522,59,blue-collar,married,primary,no,162,no,no,telephone,18,nov,1,-1,0,unknown,no
523,35,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,2,-1,0,unknown,no
524,32,technician,married,secondary,no,1337,no,no,unknown,26,may,6,-1,0,unknown,no
525,32,services,single,secondary,no,187,yes,no,unknown,29,may,1,-1,0,unknown,no
526,44,blue-collar,divorced,secondary,no,272,yes,no,cellular,14,jul,2,-1,0,unknown,no
527,32,blue-collar,single,secondary,no,160,yes,no,unknown,9,may,1,-1,0,unknown,no
528,30,admin.,married,secondary,no,1165,no,no,cellular,25,may,1,35,2,failure,no
529,50,technician,married,tertiary,no,3117,no,no,cellular,20,nov,2,164,1,failure,no
530,51,technician,married,secondary,no,-153,no,no,cellular,20,aug,4,-1,0,unknown,no
531,44,technician,single,secondary,no,696,yes,no,unknown,16,may,3,-1,0,unknown,no
532,32,technician,married,secondary,no,696,yes,no,unknown,2,jun,1,-1,0,unknown,yes
533,34,management,single,tertiary,no,5945,yes,no,cellular,8,may,1,170,1,failure,no
534,31,admin.,married,secondary,no,389,yes,no,cellular,7,dec,1,185,2,failure,no
535,38,management,married,secondary,no,-323,yes,no,unknown,9,jun,1,-1,0,unknown,no
536,53,technician,married,secondary,no,598,no,no,cellular,2,feb,3,264,2,failure,no
537,48,blue-collar,married,primary,no,219,yes,no,unknown,29,may,4,-1,0,unknown,no
538,30,technician,single,secondary,no,2371,no,no,cellular,14,jun,1,384,2,other,yes
539,30,management,married,tertiary,no,131,yes,no,cellular,11,aug,6,-1,0,unknown,yes
540,38,management,divorced,secondary,no,-17,no,no,cellular,21,nov,4,-1,0,unknown,no
541,30,technician,married,tertiary,no,14355,no,no,cellular,7,aug,2,-1,0,unknown,no
542,32,technician,married,secondary,no,2693,yes,no,unknown,21,may,1,-1,0,unknown,no
543,33,management,single,tertiary,no,794,no,no,unknown,25,jun,1,-1,0,unknown,no
544,39,management,married,secondary,no,0,yes,no,cellular,27,aug,3,-1,0,unknown,no
545,39,blue-collar,married,primary,no,1411,yes,no,unknown,20,may,2,-1,0,unknown,no
546,30,blue-collar,married,primary,no,453,yes,no,unknown,21,may,2,-1,0,unknown,no
547,47,blue-collar,married,primary,no,145,no,no,unknown,17,jun,1,-1,0,unknown,no
